log_data-ranges_avg,log_data-ranges_std_deviation,log_data-types,log_data-types_count,log_interval-messages,log_messages_count,network_fragmentation-score,network_header-length_avg,network_header-length_std_deviation,network_interval-packets,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_std_deviation,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_ips_all_count,network_ips_src_count,network_mss_avg,network_mss_std_deviation,network_packet-size_min,network_packets_all_count,network_packets_src_count,network_payload-length_std_deviation,network_ports_all_count,network_ports_dst_count,network_protocols_all_count,network_protocols_dst_count,network_protocols_src_count,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,label
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,35.5,2.0,2.0,0.0,384.38461538461536,2206.0,36.0,489.5463030605345,51,49,0.0,0.0,60.0,139,72,488.3267015591317,12,10,6,5,6,37,0,0,0,19.24324324324324,24.0,16.0,3.927762621531878,0.011981587913669,0.133148253,3.4e-08,0.0182338036451321,51.59615384615385,64.0,2.0,21.609523911198018,1799.054054054054,4736.0,135.0,1523.1955375876098,mitm
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,26.387096774193548,1.1638418079096045,2.0,0.986486625343148,127.0,1905.0,40.0,286.25716382617907,16,16,0.0,0.0,60.0,187,98,283.7641197346133,15,15,4,4,3,177,0,0,0,19.79661016949153,24.0,16.0,3.9948257254660953,0.0119181854812834,0.165230598,4.7e-08,0.0271838690253697,143.68361581920905,255.0,61.0,94.35556871418788,31460.23163841808,65535.0,501.0,30365.072084142288,mitm
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0380589914367269,0.0,0.0,0.0,40.0,40.0,40.0,0.0,2,1,0.0,0.0,60.0,131376,0,0.0,65916,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3.802552966295214e-05,0.001623266,2.6e-08,0.0001147118784014,64.0,64.0,64.0,0.0,512.0,512.0,512.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,6.86908077994429,1.90521327014218,2.0,0.424957569127202,508.33649289099526,2329.0,36.0,207.997787261191,53,48,1460.0,0.0,60.0,719,90,208.55052556478668,1117,575,10,9,8,32,0,2,0,19.176470588235293,24.0,2.0,5.700725383334453,0.0023725782183588,0.020797419,3.3e-08,0.002892635326823,64.79462875197473,255.0,45.0,14.655674202013763,7329.264705882353,65535.0,0.0,17893.69967714372,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,7.274336283185841,2.0,2.0,0.0,1065.9705014749263,1400.0,52.0,487.8677395393442,6,5,0.0,0.0,60.0,679,612,490.67961790815775,8,7,4,4,3,29,0,0,0,19.86206896551724,24.0,16.0,3.9976211713626033,0.0026884318011782,0.048479803,3.4e-08,0.006033530348112,63.809734513274336,239.0,22.0,28.434483400304664,5549.896551724138,7468.0,49.0,2644.769663979333,mitm
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,1000.0,0.0,0.0,0.0,216.0,216.0,216.0,0.0,4,2,0.0,0.0,60.0,6,5,0.0,2,1,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0159775153333333,0.039641575,0.004054865,0.0126465418043366,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,2,1,0.0,0.0,214.0,1,1,0.0,2,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.000909817,0.000909817,0.000909817,0.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,40.426086956521736,2.0,2.0,0.0,58.28448275862069,71.0,52.0,7.162890519513072,2,2,0.0,0.0,66.0,116,50,7.162890519513077,11,11,2,2,1,116,0,0,0,20.551724137931036,24.0,16.0,3.961767342440019,0.0106233335,0.269582384,3.4e-08,0.0297786919239578,64.0,64.0,64.0,0.0,505.44827586206895,510.0,502.0,3.9617673424412776,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,7.412202380952381,1.8961937716262975,2.0,0.4436628491300927,290.61245674740485,720.0,40.0,242.83410683725089,109,16,1460.0,0.0,60.0,673,592,257.79425804197496,302,170,7,6,6,125,5,25,0,16.972789115646258,24.0,2.0,7.028557470206127,0.001177596230312,0.022798791,3.3e-08,0.0023702655282146,69.85121107266436,255.0,63.0,33.50373640662461,11583.605442176871,65160.0,0.0,23955.43463698885,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.7423076923076923,2.0,2.0,0.0,326.6267179769104,2948.0,52.0,650.4775053025442,3,3,1460.0,0.0,60.0,1821,912,651.0285054025014,154,154,3,2,3,1668,301,302,0,16.18966465090709,24.0,2.0,4.989464749967612,0.0016115678198791,0.024244,0.0,0.0039872153114766,63.49917537108301,64.0,63.0,0.4999993199866029,11160.245739417262,65160.0,477.0,23889.135305475073,web
285.5,0.8660254037844386,2,1,1021.6666666666666,4,0.0,20.0,0.0,0.0068000136000272,0.0,0.0,0.0,40.00002985876803,62.0,40.0,0.0256299045086111,7,6,0.0,0.0,60.0,736807,2,0.0256299045072949,65916,1,2,2,2,1,736801,0,0,5.000025787117842,24.0,5.0,0.0221349175290683,6.7829281195754114e-06,0.000548829,2.5e-08,4.118680453540813e-05,64.00025922839515,255.0,64.0,0.2225141709504203,512.0055130143512,4574.0,512.0,4.732212368574822,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,13.8072625698324,1.0,2.0,1.0,42.0,44.0,40.0,2.0,2,2,1460.0,0.0,60.0,359,180,0.0,180,180,2,1,2,179,0,179,0,11.0,20.0,2.0,9.0,0.0003003042284122,0.018512534,2.8e-08,0.0011941043373862,55.73463687150838,64.0,37.0,9.519722324537328,512.0,1024.0,0.0,512.0,recon
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mitm
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,60.0,2,1,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.019981085,0.039699432,0.000262738,0.019718347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bruteforce
0.0,0.0,6,0,0.0,0,12.28,20.0,0.0,0.0849819838194302,0.5866546560837568,1.0,0.4924337220164819,1023.826163808488,1500.0,348.0,567.2836477629872,6,5,0.0,0.0,362.0,58837,0,481.5913620615875,7016,3679,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,8.495387494263814e-05,0.001979378,2.6e-08,0.000134085033358,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,1390.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,3,2,0.0,0.0,60.0,4,3,0.0,2,1,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.01860925,0.035093,0.003264,0.0148567331095197,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,29.394117647058824,1.1616766467065869,2.0,0.9868437879977324,130.34730538922156,2375.0,40.0,367.49648135744695,16,16,0.0,0.0,60.0,171,89,365.39881119939537,15,15,4,4,4,167,0,0,0,19.880239520958085,24.0,16.0,3.998206776501145,0.0131791675789473,0.219129368,5.4e-08,0.029606018114866,143.88023952095807,255.0,61.0,94.39874671826188,32050.155688622755,65535.0,660.0,30548.11362855628,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,56.65116279069768,2.0,2.0,0.0,58.41379310344828,71.0,52.0,7.327403648841528,2,2,0.0,0.0,66.0,87,37,7.327403648841512,11,11,2,2,1,87,0,0,0,20.597701149425287,24.0,16.0,3.95509207680121,0.0116633595287356,0.159918696,3.3e-08,0.0312939573746084,64.0,64.0,64.0,0.0,505.4022988505747,510.0,502.0,3.9550920768016433,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,4.787169042769857,0.1756894790602655,2.0,0.5661379381988666,54.11848825331971,2298.0,40.0,146.60086751740798,13,13,0.0,0.0,60.0,983,78,145.6775662679976,771,771,4,4,3,979,0,0,0,19.987742594484168,24.0,16.0,1.5604446968162786,0.0014912380773143,0.149257182,2.8e-08,0.0099163272690145,238.19101123595505,255.0,61.0,54.165668022631955,9682.984678243103,65535.0,3081.0,14896.157744783626,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.037143239187603,0.0,0.0,0.0,40.0,40.0,40.0,0.0,2,2,0.0,0.0,60.0,134615,3104,0.0,65916,3050,1,1,1,3104,0,0,0,0.4611670319058054,20.0,0.0,3.001777074800742,3.713066314303755e-05,0.001515571,2.6e-08,0.0001057702733213,68.40414515470044,255.0,64.0,28.666971064347084,632.6412955465587,5744.0,512.0,785.2648827678742,dos
0.0,0.0,2,1,0.0,1,0.0,20.0,0.0,505.6666666666667,1.0,2.0,1.0,49.5,59.0,40.0,9.5,3,3,0.0,0.0,54.0,4,2,9.5,2,2,3,2,2,2,0,0,0,20.0,24.0,16.0,4.0,0.02412725,0.061937,0.0,0.0258112952442821,159.5,255.0,64.0,95.5,34829.5,64075.0,5584.0,29245.5,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,30.759493670886076,1.1823899371069182,2.0,0.9832262765213988,133.54716981132074,2308.0,40.0,308.9837002501781,12,12,0.0,0.0,60.0,159,84,306.48100996564557,13,13,3,3,2,159,0,0,0,19.77358490566038,24.0,16.0,3.993586884625796,0.0170863398050314,0.227058338,5.2e-08,0.0410569723856187,141.8930817610063,255.0,61.0,94.057696142901,31083.64779874214,65535.0,501.0,30372.35876264423,mitm
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,28.091954022988507,1.1812865497076024,2.0,0.9834303162375628,114.64912280701756,2347.0,40.0,315.430115218807,15,14,0.0,0.0,60.0,175,95,313.3923054506822,25,15,5,4,5,161,0,0,0,19.875776397515526,24.0,16.0,3.998070596748608,0.0146105120171428,0.181556277,3.3e-08,0.0301719719289848,142.046783625731,255.0,61.0,94.03649987301944,32425.96894409938,65535.0,660.0,30532.113817328715,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,1695.0,0.0,0.0,0.0,958.0,958.0,958.0,0.0,3,2,0.0,0.0,60.0,3,2,0.0,2,1,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.000624375,0.000812103,0.000416642,0.0001620648031889,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,25.52061855670103,1.005181347150259,2.0,0.9999865767307622,41.98963730569948,44.0,40.0,1.9999731534615208,2,2,1460.0,0.0,60.0,195,98,0.0,98,97,2,2,2,97,0,96,0,11.046632124352332,20.0,2.0,8.99987919057686,0.0008677486461538,0.010708512,3.3e-08,0.0013185665317608,56.41968911917098,64.0,37.0,8.967704052070921,509.34715025906735,1024.0,0.0,511.99312728615024,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,39.42063492063492,0.0,0.0,0.0,42.016,44.0,40.0,1.9999359989759544,3,3,1460.0,0.0,60.0,127,63,0.0,64,64,2,2,2,62,0,63,0,10.928,20.0,2.0,8.999711995391852,0.0176144494173228,0.080236432,3.3e-08,0.0220900111916342,151.056,255.0,37.0,103.21537125835474,3365.12,5744.0,1024.0,2359.9244787916414,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.7423076923076923,2.0,2.0,0.0,326.6267179769104,2948.0,52.0,650.4775053025442,3,3,1460.0,0.0,60.0,1821,912,651.0285054025014,154,154,3,2,3,1668,301,302,0,16.18966465090709,24.0,2.0,4.989464749967612,0.0016115678198791,0.024244,0.0,0.0039872153114766,63.49917537108301,64.0,63.0,0.4999993199866029,11160.245739417262,65160.0,477.0,23889.135305475073,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0067300134600269,0.0,0.0,0.0,40.0,40.0,40.0,0.0,7,6,0.0,0.0,60.0,742984,0,0.0,65916,1,2,2,0,0,742983,0,0,5.0,5.0,5.0,0.0,6.7266760549352346e-06,0.001155594,2.5e-08,4.083309213741738e-05,64.0,64.0,64.0,0.0,512.0,512.0,512.0,0.0,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,351.0,0.0,0.0,0.0,216.0,216.0,216.0,0.0,2,1,0.0,0.0,60.0,2,2,0.0,2,1,2,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0155215,0.028947,0.002096,0.0134255,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,21.966666666666665,1.3557692307692308,2.0,0.9345738357336298,114.6971153846154,2319.0,40.0,317.1439699631489,14,13,1460.0,0.0,60.0,211,111,315.63952142322506,32,28,6,5,5,192,8,8,0,18.745098039215687,24.0,2.0,5.419077185223323,0.0116359482132701,0.245744801,3.4e-08,0.0287156362425273,125.3798076923077,255.0,61.0,89.35347360968606,27529.102941176472,65535.0,0.0,30503.641743276297,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,1.7272727272727273,2.0,2.0,0.0,453.0,4569.0,52.0,1243.3706205311432,2,2,1460.0,0.0,66.0,12,5,1243.7955575129254,2,2,2,1,2,11,2,2,0,16.5,24.0,2.0,5.220153254455275,0.01177925,0.122406,0.0,0.0336685745840365,63.583333333333336,64.0,63.0,0.4930066485914297,11200.333333333334,65160.0,478.0,23926.51630629824,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,400.5,1.0,2.0,1.0,47.6,56.0,40.0,7.605261336732627,2,2,0.0,0.0,60.0,11,6,7.605261336732617,2,2,3,1,2,10,0,0,0,20.0,24.0,16.0,4.0,0.0086189017272727,0.042440843,3.3e-08,0.0156426884453972,159.5,255.0,64.0,95.5,34900.0,64062.0,5738.0,29162.0,ddos
0.0,0.0,6,0,0.0,0,12.37,20.0,0.0,0.0816033424729077,0.5408682879059898,1.0,0.498326984061302,976.5898482128284,1500.0,360.0,568.0927618298842,3,3,0.0,0.0,60.0,61273,1,333.83961611870535,27057,1,4,4,1,28127,0,0,0,16.0,16.0,16.0,0.0,8.132078799797627e-05,0.03123894,2.6e-08,0.0002039543321218,64.0,64.0,64.0,0.0,512.0,512.0,512.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,10.103658536585366,1.934826883910387,2.0,0.3551037835878351,534.9246435845214,568.0,40.0,54.17585102837713,4,4,1460.0,0.0,60.0,493,20,57.13054223067885,937,472,6,5,3,3,0,3,0,11.0,20.0,2.0,9.0,0.0027405444766734,0.027218884,3.4e-08,0.0037346790179138,63.044806517311606,64.0,63.0,0.2068789339638622,32120.0,64240.0,0.0,32120.0,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,70.18461538461538,2.0,2.0,0.0,50.0,60.0,40.0,10.0,3,3,1460.0,0.0,60.0,66,33,0.0,33,33,2,2,2,32,0,32,0,11.0,20.0,2.0,9.0,0.006947988090909,0.083384853,6.3e-08,0.0153568031307641,64.0,64.0,64.0,0.0,32120.0,64240.0,0.0,32120.0,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0647878198898607,0.0,0.0,0.0,40.0,40.0,40.0,0.0,3,3,0.0,0.0,60.0,77176,2077,0.0,65916,2068,2,2,2,2075,0,0,0,0.5377528410195276,20.0,0.0,3.235101034336637,4.046306058878408e-05,0.041837375,2.6e-08,0.0002808707012692,69.13553963173649,255.0,64.0,30.89521487791488,652.6761432107085,5744.0,512.0,846.3024305824641,dos
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.32751677852349,0.0,0.0,0.0,42.448322147651005,44.0,40.0,1.9491042178204816,2,2,1460.0,0.0,60.0,746,290,0.0,365,365,2,1,2,289,0,456,0,8.982550335570469,20.0,2.0,8.770968980192166,0.0005739855884718,0.107901229,2.8e-08,0.0052083704309962,128.28590604026846,255.0,37.0,101.00839291338217,2854.979865771812,5744.0,1024.0,2299.9429770281677,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,12.143576826196474,1.5175879396984924,2.0,0.8556300162328749,351.45226130653265,4396.0,36.0,758.8508745010889,31,31,1457.047619047619,24.016811949881333,60.0,398,193,757.4349307707281,107,107,7,7,5,294,4,84,0,14.931216931216932,24.0,2.0,7.407312924567495,0.0010837977512562,0.03058987,3.3e-08,0.0028208143760067,80.22361809045226,255.0,37.0,57.31034043327402,2575.7195767195767,65535.0,0.0,5949.099514420135,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0224557621485673,0.0,0.0,0.0,40.0,40.0,40.0,0.0,2,1,0.0,0.0,60.0,222661,0,0.0,65916,1,2,2,0,0,222660,0,0,5.0,5.0,5.0,0.0,2.2433142898846226e-05,0.001462848,2.5e-08,8.749774110557551e-05,64.0,64.0,64.0,0.0,512.0,512.0,512.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,71.88333333333334,1.9649122807017545,2.0,0.2625724481946624,65.9298245614035,958.0,40.0,119.6192585047758,4,3,1460.0,0.0,60.0,61,31,123.14647820329674,31,30,3,2,3,28,0,28,0,11.0,20.0,2.0,9.0,0.0074841698196721,0.144155631,6.4e-08,0.0208384228251676,64.0,64.0,64.0,0.0,32120.0,64240.0,0.0,32120.0,bruteforce
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.754706533776301,2.0,2.0,0.0,331.6867736579967,2948.0,52.0,665.0956901805822,2,2,1460.0,0.0,66.0,1807,902,665.6410227943412,152,152,2,1,2,1658,299,298,0,16.211953514111787,24.0,2.0,4.989963463267595,0.0018005390149418,0.02792,0.0,0.0043809462585254,63.500830105146655,64.0,63.0,0.4999993109249301,11089.0,65160.0,477.0,23824.883065962924,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,24.237837837837837,2.0,2.0,0.0,64.39247311827957,93.0,52.0,14.018104549974248,2,2,0.0,0.0,66.0,186,96,14.01810454997424,2,2,2,2,2,186,2,0,0,19.838709677419356,24.0,16.0,3.9873194773729264,0.0003332741935483,0.002913,0.0,0.0003657240352768,64.0,64.0,64.0,0.0,505.38709677419354,509.0,502.0,3.498178506254631,benign
119.8,1.1661903789693095,2,1,1004.5,10,0.0,20.0,0.0,0.2402772429726607,1.0366340923313917,2.0,0.9993287463487954,50.36653348096086,62.0,40.0,9.993521258720998,8,8,1460.0,0.0,60.0,20777,10008,0.4032975115208606,7787,7629,3,2,3,10014,0,10759,0,10.677225244307516,24.0,2.0,8.994895227099212,0.0002144807220484,0.02851869,2.8e-08,0.0008106324246452,156.0014441823521,255.0,64.0,95.43589527630996,36063.69229288018,65535.0,5016.0,29229.153308434394,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.006766013532027,0.0,0.0,0.0,28.0,28.0,28.0,0.0,6,6,0.0,0.0,60.0,739170,229740,0.0,0,0,2,2,2,0,0,0,0,0.0,0.0,0.0,0.0,6.762545207462424e-06,0.001145977,2.5e-08,3.8985896734413694e-05,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,7.533333333333333,1.8915254237288135,2.0,0.4529706600268494,271.8915254237288,738.0,40.0,241.69267871644504,121,17,1460.0,0.0,60.0,661,570,256.10069793073393,275,157,6,4,5,149,14,27,0,16.86046511627907,24.0,2.0,6.623886989784342,0.0016562387322239,0.029343376,3.2e-08,0.00305417891828,70.72203389830509,255.0,63.0,36.270135577997344,10843.459302325582,65160.0,0.0,23176.52602997505,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,845.6666666666666,0.5,2.0,0.8660254037844386,114.5,200.0,40.0,56.83528833392156,3,2,0.0,0.0,54.0,4,3,64.5,4,3,3,1,3,3,0,0,0,21.333333333333332,24.0,16.0,3.771236166328257,0.02768275,0.071734,0.003125,0.0274812410234235,251.25,255.0,240.0,6.49519052838329,22986.666666666668,65535.0,1678.0,30086.228215285184,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.83702441794435,1.7406962785114046,2.0,0.6718400278335279,62.02641056422569,720.0,40.0,64.40048968750082,257,48,1460.0,0.0,60.0,1762,1356,64.326949470572,190,185,6,5,6,639,33,190,0,15.77490774907749,24.0,2.0,7.739914925118385,0.0009678929954597,0.023291372,2.8e-08,0.0023148789751266,87.55582232893157,255.0,51.0,62.38593100105819,15925.628536285363,65160.0,0.0,26788.172474825184,malware
23.6,0.0,2,1,1093.3333333333333,28,0.0,20.0,0.0,100.66666666666669,1.0,2.0,1.0,70.375,213.0,40.0,48.006347236589455,4,4,1460.0,0.0,60.0,37,19,48.75961443653959,6,6,3,2,3,29,0,3,0,18.3125,24.0,2.0,6.366108996082301,0.0018436818648648,0.015840442,3.4e-08,0.0033504930751551,159.5,255.0,64.0,95.5,35150.03125,65535.0,4838.0,30145.3122417943,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0117699400439254,1.9999764595657732,2.0,0.0068615096226434,36.000329566079174,64.0,36.0,0.0960611347171686,2,2,0.0,0.0,60.0,424812,12,0.0,847,425,4,2,3,0,0,0,0,0.0,0.0,0.0,0.0,1.156974475297308e-05,0.000803531,-3.5e-08,5.8860419746526994e-05,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,2,1,0.0,0.0,214.0,1,1,0.0,2,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.081515,0.081515,0.081515,0.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,11.74,20.0,0.0,0.1356246141181313,0.5774726567093967,1.0,0.4939615242732858,1013.248500529225,1500.0,348.0,569.0436759628254,3,3,0.0,0.0,60.0,34014,1,311.63209672306124,328,165,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,8.499387361086612e-05,0.029229228,2.6e-08,0.0002262473184747,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,5.884934756820877,1.9976303317535544,2.0,0.0688020433220747,197.20260663507108,2948.0,52.0,434.2061890827389,3,3,1460.0,0.0,66.0,844,544,434.1927550611543,6,6,4,3,4,841,1,2,0,21.05106888361045,24.0,2.0,3.903650164359812,0.0025351698767772,0.111102209,2.8e-08,0.0071112157075611,64.06161137440758,117.0,63.0,1.82361945723316,662.562945368171,65160.0,385.0,3126.284541914212,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,32.38926174496644,1.0,2.0,1.0,42.0,44.0,40.0,2.0,3,3,1460.0,0.0,60.0,150,75,0.0,75,75,2,2,2,74,0,74,0,11.0,20.0,2.0,9.0,0.00118872892,0.042990734,3.3e-08,0.0040967245981517,56.46621621621622,64.0,37.0,8.621481295985872,512.0,1024.0,0.0,512.0,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0228114677810829,0.0002189900906983,2.0,0.0209268302601461,28.05619833202548,2224.0,28.0,10.052765091067045,9,8,0.0,0.0,60.0,219189,69729,791.4438943284752,6,6,5,4,5,26,0,0,0,20.307692307692307,24.0,16.0,3.988148122097142,2.2801842346103135e-05,0.000773227,2.5e-08,8.439689804871864e-05,64.002313082833,255.0,45.0,0.6877894344918098,4103.307692307692,65535.0,66.0,12347.669063023224,mitm
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,60.0,2,1,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.019981085,0.039699432,0.000262738,0.019718347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bruteforce
5.0,6.752777206453653,2,1,1003.75,5,0.0,20.0,0.0,402.6,1.0,2.0,1.0,47.7,56.0,40.0,7.707788269017245,2,2,0.0,0.0,60.0,11,5,7.707788269017255,2,2,3,2,1,10,0,0,0,20.0,24.0,16.0,4.0,0.0110634569090909,0.031073992,9.3e-08,0.0099831395966985,159.5,255.0,64.0,95.5,34564.0,64076.0,5052.0,29512.0,mitm
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,60.0,2,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0066580354999999,0.009001018,0.004315053,0.0023429825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,18.894117647058824,1.9921875,2.0,0.1247556204896196,57.74609375,122.0,40.0,8.328812962614236,3,3,1460.0,0.0,60.0,256,111,9.07925360750188,14,14,3,3,3,251,2,2,0,20.086614173228348,24.0,2.0,4.35803831844053,0.00557859059375,0.099508612,3.3e-08,0.0142202491368023,64.20703125,117.0,64.0,3.30602394297492,1006.9133858267716,65160.0,0.0,5674.555146494588,bruteforce
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,60.0,1,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.77e-07,2.77e-07,2.77e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mitm
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0138210887700889,0.0003206501458128,2.0,0.0253218774009702,28.009843406631376,242.0,28.0,0.8751668161642603,13,13,0.0,0.0,60.0,361767,180883,38.033610323879685,11,11,4,3,3,116,0,0,0,20.0,24.0,16.0,4.0,1.3817892140521384e-05,0.001069112,2.5e-08,6.239500514371361e-05,64.03062208892513,255.0,64.0,2.4182392917926676,35132.456896551725,65535.0,5066.0,29698.120350189656,mitm
